latitude,longitude,species,H5N1,H5N2,H7N2,H7N8,timestamp,provenance
46.3130560000000,6.659669000000000,Chicken,0.0,0.0,1.0,0.0,22.11.7348,Livestock
47.35847700000000,7.658254000000000,Goose,1.0,0.0,0.0,0.0,09.04.6907,Livestock
46.3285020000000,7.586828000000000,Common Chaffinch,0.0,0.0,0.0,1.0,25.10.6415,Wild
47.00126200000000,9.132063000000000,Duck,0.0,1.0,0.0,0.0,29.10.6605,Livestock
46.8240440000000,6.87106000000000,Duck,0.0,1.0,0.0,0.0,08.03.6604,Livestock
46.53394500000000,9.913009000000001,Goose,0.0,,0.0,0.0,08.02.7403,Livestock
45.98347000000000,6.06031000000000,Great Tit,0.0,0.0,0.0,1.0,26.05.6402,Wild
47.373016999999997,6.799238000000000,Chicken,0.0,0.0,0.0,1.0,14.05.6160,Livestock
46.94116100000000,9.547351000000001,Eurasian Magpie,0.0,0.0,,0.0,03.11.7123,Wild
47.670583999999998,7.421192000000000,Great Tit,0.0,1.0,0.0,0.0,11.11.7270,Wild
45.87508700000000,7.926755000000000,Turkey,0.0,0.0,0.0,1.0,22.03.6872,Livestock
46.62023800000000,10.395242000000000,Barn Swallow,0.0,1.0,0.0,0.0,05.04.6530,Wild
46.923200000000001,8.91898300000000,Turkey,0.0,1.0,0.0,0.0,07.06.6060,Livestock
46.58712000000000,10.088948000000000,Blackbird,,,,0.0,19.05.6163,Wild
46.25453800000000,9.334567000000000,European Robin,0.0,1.0,0.0,0.0,01.01.6464,Wild
47.35244300000000,8.303362000000000,Chicken,0.0,1.0,0.0,0.0,11.03.7332,Livestock
46.023823000000000,7.482715000000000,European Robin,1.0,0.0,0.0,0.0,14.06.6719,Wild
46.88313700000000,9.705432000000000,Goose,1.0,0.0,0.0,0.0,29.04.7319,Livestock
47.80419700000000,10.167242999999999,Blackbird,0.0,0.0,0.0,1.0,12.04.6605,Wild
46.641947999999999,9.716625000000001,House Sparrow,0.0,0.0,0.0,1.0,24.06.7148,Wild
46.37750800000000,6.3893860000000000,Goose,0.0,,,0.0,10.01.6096,Livestock
47.07520900000000,9.393568999999999,Blackbird,0.0,0.0,1.0,0.0,31.01.6321,Wild
46.48632200000000,7.196259000000000,Turkey,1.0,0.0,0.0,0.0,19.09.6086,Livestock
47.200822000000002,8.642358000000000,Goose,0.0,1.0,0.0,0.0,26.06.6751,Livestock
46.17956900000000,6.364657000000000,Eurasian Blue Tit,1.0,0.0,0.0,0.0,14.03.7217,Wild
46.84942600000000,8.792966000000000,Eurasian Magpie,0.0,0.0,1.0,0.0,12.09.6736,Wild
47.720329999999997,9.30323200000000,Goose,0.0,0.0,1.0,0.0,16.03.6305,Livestock
47.800379999999997,7.991096000000000,Common Chaffinch,0.0,0.0,0.0,1.0,18.07.7376,Wild
47.26780500000000,7.255942000000000,Chicken,,,0.0,,25.03.6944,Livestock
47.37825800000000,8.706000000000000,Turkey,,,0.0,0.0,02.01.7307,Livestock
47.485892000000000,7.114015000000000,Eurasian Blue Tit,0.0,0.0,0.0,1.0,19.01.7296,Wild
46.14041000000000,9.127425000000001,Duck,0.0,0.0,1.0,0.0,20.06.6443,Livestock
46.78684500000000,9.421611000000000,Common Chaffinch,0.0,0.0,0.0,,10.12.7009,Wild
45.94688300000000,9.744624999999999,Great Tit,0.0,,,,20.05.6327,Wild
47.218105999999999,6.780933000000000,Chicken,0.0,0.0,1.0,0.0,10.04.7189,Livestock
47.6705940000000,7.746985000000000,Chicken,,,,,07.06.6060,Livestock
46.047120999999997,7.9851510000000001,Eurasian Magpie,0.0,1.0,0.0,0.0,24.11.6623,Wild
46.36669200000000,8.13007400000000,Blackbird,,,,,12.08.6246,Wild
47.49225000000000,7.813686000000000,European Robin,0.0,,,,05.12.7029,Wild
46.13306000000000,8.779930000000000,European Robin,0.0,0.0,1.0,0.0,27.08.5976,Wild
46.88802300000000,10.404453999999999,Chicken,0.0,,0.0,,19.09.6624,Livestock
46.758488000000000,9.145921000000000,Chicken,,,,0.0,13.02.7196,Livestock
47.332225000000001,7.269612000000000,Eurasian Magpie,0.0,1.0,0.0,0.0,11.12.6940,Wild
47.078144000000002,9.599278000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,06.05.6154,Wild
47.7804110000000,10.188831000000000,Turkey,1.0,0.0,0.0,0.0,25.12.6411,Livestock
46.28134800000000,9.171514000000000,European Robin,0.0,1.0,0.0,0.0,17.07.6251,Wild
46.869864000000000,7.569188000000000,Chicken,0.0,0.0,0.0,1.0,11.07.6084,Livestock
47.599784999999997,8.866035000000000,Chicken,,,,0.0,26.06.6869,Livestock
46.98676800000000,7.5136360000000000,Duck,0.0,1.0,0.0,0.0,20.09.7116,Livestock
46.29420100000000,7.2322189999999997,Eurasian Magpie,1.0,0.0,0.0,0.0,30.10.6208,Wild
46.27931400000000,9.671749000000000,Chicken,0.0,0.0,0.0,1.0,19.01.7155,Livestock
47.80682600000000,7.070858000000000,Chicken,1.0,0.0,0.0,0.0,03.09.7104,Livestock
47.7556190000000,9.03357700000000,Goose,1.0,0.0,0.0,0.0,16.05.7167,Livestock
45.94838200000000,10.484024000000000,Turkey,,0.0,0.0,0.0,19.06.7355,Livestock
45.8443150000000,9.157658000000000,Common Chaffinch,0.0,1.0,0.0,0.0,25.05.6940,Wild
46.15474600000000,8.411187999999999,Chicken,0.0,0.0,1.0,0.0,01.08.5981,Livestock
47.682350000000000,9.08593100000000,Great Tit,,,0.0,0.0,14.11.6453,Wild
47.11327800000000,8.58561100000000,Eurasian Magpie,1.0,0.0,0.0,0.0,05.06.6175,Wild
46.75021900000000,10.073126000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,29.11.6042,Wild
46.16108000000000,8.850405000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,01.02.7164,Wild
47.27995000000000,9.870366000000001,Goose,0.0,0.0,0.0,1.0,06.12.6655,Livestock
47.66202100000000,9.649644000000000,Duck,0.0,1.0,0.0,0.0,30.04.6758,Livestock
46.54482200000000,6.290484000000000,Common Chaffinch,0.0,0.0,0.0,1.0,26.08.6747,Wild
47.30869400000000,10.048610999999999,Chicken,,,0.0,,15.08.6295,Livestock
46.77776800000000,8.859747000000000,Common Chaffinch,1.0,0.0,0.0,0.0,15.08.6131,Wild
46.667821000000004,7.306404000000000,Great Tit,0.0,0.0,1.0,0.0,18.08.6203,Wild
46.57245700000000,9.146947000000001,Common Chaffinch,0.0,1.0,0.0,0.0,10.03.6371,Wild
46.99716600000000,10.359066000000000,Turkey,1.0,0.0,0.0,0.0,06.05.7207,Livestock
47.51457200000000,6.631722000000000,European Robin,,,0.0,,11.10.6780,Wild
46.739362000000000,7.5439059999999998,Great Tit,0.0,0.0,0.0,,29.01.6390,Wild
46.868755999999998,9.99032200000000,Turkey,0.0,0.0,0.0,1.0,09.04.6720,Livestock
47.43063700000000,7.096637000000000,Barn Swallow,1.0,0.0,0.0,0.0,17.01.6499,Wild
47.073937999999998,6.126568000000000,Great Tit,0.0,0.0,0.0,1.0,27.05.7058,Wild
47.35096900000000,8.216123000000000,Goose,,0.0,,,24.02.6198,Livestock
46.570832000000003,7.564141000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,19.09.6273,Wild
46.96238800000000,7.074394000000000,Chicken,0.0,1.0,0.0,0.0,27.02.7159,Livestock
46.88173700000000,8.000705999999999,House Sparrow,0.0,,0.0,,01.02.7328,Wild
45.863549999999996,8.248858000000000,Turkey,0.0,1.0,0.0,0.0,19.03.6705,Livestock
46.12695500000000,8.369816999999999,Duck,,0.0,0.0,,04.11.7405,Livestock
46.35307000000000,9.220874000000000,Turkey,0.0,0.0,1.0,0.0,15.09.7159,Livestock
47.4610870000000,9.13061500000000,Great Tit,1.0,0.0,0.0,0.0,24.04.7339,Wild
47.29086100000000,6.317558000000000,Great Tit,0.0,0.0,,,09.11.6847,Wild
47.41157300000000,8.003314000000000,Barn Swallow,0.0,,0.0,0.0,30.05.6569,Wild
46.929752000000001,9.541935000000000,Turkey,0.0,0.0,1.0,0.0,20.08.6954,Livestock
47.344298999999999,7.908068000000000,Common Chaffinch,,0.0,0.0,0.0,10.03.6512,Wild
47.0688640000000,10.403371999999999,Blackbird,0.0,,0.0,,30.11.7423,Wild
47.172184000000001,9.683998000000001,Barn Swallow,1.0,0.0,0.0,0.0,23.03.7200,Wild
46.95950000000000,7.643515000000000,Duck,0.0,0.0,0.0,1.0,29.07.6306,Livestock
46.7785950000000,9.82085300000000,Goose,0.0,0.0,0.0,1.0,11.03.7168,Livestock
46.438617000000001,7.634588000000000,Turkey,0.0,0.0,,,09.02.6094,Livestock
47.220958000000003,9.955500000000001,Duck,,0.0,0.0,,16.03.6961,Livestock
46.16425500000000,8.260576000000000,Duck,0.0,1.0,0.0,0.0,28.06.7174,Livestock
46.37851300000000,8.741403999999999,House Sparrow,0.0,0.0,1.0,0.0,19.04.6470,Wild
47.350943999999998,10.381430000000000,Eurasian Magpie,0.0,0.0,1.0,0.0,14.07.6156,Wild
47.56023500000000,7.484741000000000,Eurasian Blue Tit,0.0,0.0,0.0,1.0,09.12.6494,Wild
46.10280900000000,6.416351000000000,Chicken,0.0,0.0,0.0,1.0,27.03.6360,Livestock
47.65975500000000,10.26268400000000,Duck,0.0,,0.0,,02.06.6080,Livestock
47.381211000000000,6.989121000000000,Turkey,0.0,1.0,0.0,0.0,18.05.6209,Livestock
46.78009200000000,6.7377570000000002,Blackbird,0.0,0.0,0.0,1.0,22.06.7404,Wild
47.104591999999997,7.410423000000000,Chicken,0.0,0.0,0.0,0.0,04.01.6208,Livestock
45.879240000000003,6.936455000000000,Barn Swallow,0.0,1.0,0.0,0.0,20.01.6571,Wild
46.04352300000000,9.133989000000000,Goose,,0.0,0.0,0.0,24.02.6244,Livestock
46.38062400000000,8.765532000000000,Duck,,0.0,,0.0,23.09.6089,Livestock
47.12338100000000,8.02160300000000,Blackbird,0.0,1.0,0.0,0.0,04.11.6375,Wild
45.99492800000000,6.541192000000000,Eurasian Blue Tit,,0.0,0.0,0.0,09.01.7359,Wild
46.915956999999999,8.231640000000001,Duck,,0.0,0.0,0.0,01.12.7354,Livestock
47.07572200000000,7.8561480000000001,Eurasian Blue Tit,0.0,0.0,0.0,1.0,05.08.6476,Wild
47.1587060000000,10.381779000000000,Chicken,1.0,0.0,0.0,0.0,22.05.6189,Livestock
47.28568700000000,8.210248000000000,European Robin,0.0,0.0,1.0,0.0,01.05.6010,Wild
47.07937300000000,9.479364000000000,Barn Swallow,0.0,0.0,1.0,0.0,21.01.6689,Wild
47.47942500000000,10.022659000000001,Eurasian Magpie,0.0,0.0,0.0,1.0,08.08.6876,Wild
46.62018900000000,6.030315000000000,Turkey,1.0,0.0,0.0,0.0,10.12.6448,Livestock
47.71085500000000,6.7975729999999999,Chicken,0.0,1.0,0.0,0.0,16.02.6005,Livestock
46.679743000000002,7.8286090000000002,Turkey,0.0,0.0,0.0,1.0,19.02.6405,Livestock
46.831294000000000,6.136362000000000,Great Tit,0.0,1.0,0.0,0.0,10.10.6147,Wild
46.646450999999999,7.523434000000000,Eurasian Magpie,1.0,0.0,0.0,0.0,14.01.7339,Wild
46.44731300000000,6.752598000000000,Blackbird,0.0,0.0,0.0,,26.11.6157,Wild
47.79066600000000,9.201940000000000,Common Chaffinch,0.0,0.0,1.0,0.0,14.03.6538,Wild
46.969028000000002,7.026792000000000,Duck,0.0,0.0,0.0,1.0,25.08.7262,Livestock
46.20827600000000,10.39940800000000,European Robin,0.0,0.0,1.0,0.0,25.02.6690,Wild
46.938989999999997,10.403295999999999,Turkey,0.0,0.0,0.0,1.0,02.09.6612,Livestock
46.755634999999998,7.880177000000000,Barn Swallow,,,,,22.04.7221,Wild
47.75764900000000,10.284371000000000,Duck,0.0,,,0.0,11.02.6189,Livestock
46.04235400000000,6.30769100000000,Common Chaffinch,0.0,1.0,0.0,0.0,10.09.7015,Wild
46.73286700000000,6.606542000000000,Turkey,0.0,0.0,0.0,1.0,27.07.6352,Livestock
46.08494600000000,8.273132000000000,Blackbird,0.0,0.0,1.0,0.0,26.09.6512,Wild
46.00252300000000,9.181502999999999,Goose,0.0,,0.0,,08.02.6163,Livestock
46.83414400000000,7.059576000000000,Barn Swallow,,,0.0,0.0,05.09.7035,Wild
47.79942100000000,9.580886000000000,House Sparrow,,,0.0,0.0,30.03.7275,Wild
46.0312900000000,7.7088240000000,Turkey,0.0,1.0,0.0,0.0,08.12.6025,Livestock
47.000438000000003,9.869007000000000,Duck,0.0,0.0,0.0,,28.01.6108,Livestock
46.65964000000000,10.198622000000000,Duck,0.0,0.0,0.0,1.0,09.10.6357,Livestock
47.732629000000003,6.827407000000000,Goose,0.0,0.0,0.0,,10.03.7050,Livestock
46.704189000000000,8.974793000000000,House Sparrow,0.0,0.0,1.0,0.0,24.04.6286,Wild
46.23952400000000,9.367991999999999,House Sparrow,0.0,0.0,1.0,0.0,08.02.7193,Wild
46.2125810000000,10.147867000000000,Turkey,0.0,0.0,1.0,0.0,24.04.6450,Livestock
46.37042400000000,6.736259000000000,Barn Swallow,,,,0.0,25.01.7066,Wild
46.875365000000002,7.637439000000000,Common Chaffinch,0.0,0.0,,0.0,25.06.7125,Wild
46.7233740000000,7.900347000000000,Blackbird,0.0,0.0,1.0,0.0,03.03.6811,Wild
47.368748000000,6.833618000000000,Common Chaffinch,,,0.0,,29.04.6594,Wild
46.12010900000000,7.237308000000000,Chicken,,0.0,0.0,,29.11.6908,Livestock
47.12784200000000,9.829020999999999,Goose,0.0,0.0,0.0,1.0,30.04.6407,Livestock
46.54853400000000,6.520750000000000,Turkey,0.0,,,,02.11.6070,Livestock
46.76263300000000,8.43034300000000,Goose,1.0,0.0,0.0,0.0,10.11.7339,Livestock
47.120629000000001,6.656609000000000,Common Chaffinch,0.0,0.0,0.0,1.0,29.05.7294,Wild
47.67540500000000,7.994759000000000,Great Tit,0.0,0.0,1.0,0.0,20.01.6758,Wild
45.98475000000000,7.16924100000000,Blackbird,0.0,1.0,0.0,0.0,24.09.7306,Wild
46.85127200000000,10.237954999999999,Barn Swallow,0.0,0.0,1.0,0.0,09.04.7399,Wild
46.27917000000000,9.078224000000001,Goose,,,0.0,0.0,22.04.7057,Livestock
47.550863999999997,7.871683000000000,Blackbird,0.0,0.0,,,13.02.7032,Wild
47.49436600000000,7.423713000000000,Blackbird,0.0,1.0,0.0,0.0,02.07.6452,Wild
47.535099000000002,8.223355000000000,Chicken,1.0,0.0,0.0,0.0,21.02.6149,Livestock
46.774287999999999,7.578765000000000,Eurasian Blue Tit,0.0,0.0,0.0,1.0,24.01.7276,Wild
47.61179400000000,8.16017800000000,Turkey,1.0,0.0,0.0,0.0,01.12.7354,Livestock
46.29282900000000,10.08062900000000,Duck,0.0,0.0,1.0,0.0,27.11.6134,Livestock
47.00394500000000,8.792596000000000,European Robin,1.0,0.0,0.0,0.0,28.07.7359,Wild
46.912005999999998,9.239772000000000,Chicken,0.0,0.0,1.0,0.0,04.08.6381,Livestock
47.48028700000000,6.6253099999999998,Duck,0.0,1.0,0.0,0.0,03.06.6572,Livestock
46.86687600000000,7.969162000000000,Goose,0.0,0.0,1.0,0.0,09.02.6327,Livestock
46.45542900000000,7.852307000000000,Turkey,0.0,1.0,0.0,0.0,11.06.6319,Livestock
46.6860710000000,9.076045000000001,Common Chaffinch,,0.0,0.0,0.0,23.10.6976,Wild
46.855888999999998,9.006852000000000,European Robin,1.0,0.0,0.0,0.0,02.08.6801,Wild
47.75075900000000,9.112624000000000,Great Tit,0.0,0.0,0.0,,03.11.6188,Wild
47.16578400000000,6.398931000000000,Common Chaffinch,,,0.0,,29.12.7303,Wild
47.185054999999998,9.838467000000000,Turkey,,0.0,,0.0,15.07.6507,Livestock
46.00655100000000,7.9467249999999998,Chicken,0.0,0.0,0.0,1.0,22.11.6154,Livestock
47.11023700000000,6.804097000000000,Duck,0.0,1.0,0.0,0.0,18.08.6672,Livestock
46.11753900000000,8.971454000000000,Blackbird,,,0.0,,25.05.7268,Wild
46.02207500000000,8.80477000000000,Turkey,0.0,1.0,0.0,0.0,23.06.7194,Livestock
46.25876900000000,7.060688000000000,Chicken,0.0,0.0,1.0,0.0,17.09.7418,Livestock
45.82395600000000,8.85654100000000,Chicken,0.0,1.0,0.0,0.0,20.01.6197,Livestock
46.31410300000000,6.604783000000000,House Sparrow,0.0,1.0,0.0,0.0,10.05.7374,Wild
47.311168000000002,6.355870000000000,Chicken,0.0,0.0,1.0,0.0,21.11.7066,Livestock
47.13930600000000,6.484107000000000,Eurasian Blue Tit,0.0,0.0,0.0,1.0,23.10.6507,Wild
47.480589000000002,7.31512500000000,Barn Swallow,0.0,,0.0,,20.11.6410,Wild
46.34396700000000,8.928017000000001,Turkey,0.0,0.0,1.0,0.0,05.02.7167,Livestock
46.606876000000000,6.841966000000000,Goose,0.0,0.0,1.0,0.0,29.03.6455,Livestock
47.62512400000000,6.5693310000000000,Goose,0.0,1.0,0.0,0.0,31.07.6027,Livestock
47.28708700000000,9.545973000000000,Goose,1.0,0.0,0.0,0.0,15.01.6053,Livestock
46.010905999999999,10.422720999999999,Chicken,0.0,1.0,0.0,0.0,02.10.6633,Livestock
47.01354600000000,6.407506000000000,Goose,0.0,0.0,0.0,1.0,25.05.6589,Livestock
46.768132000000001,9.179258000000001,Turkey,0.0,1.0,0.0,0.0,20.08.7305,Livestock
45.96192700000000,9.282063000000001,Duck,0.0,0.0,0.0,1.0,16.02.6005,Livestock
47.50360400000000,8.80258000000000,European Robin,0.0,0.0,1.0,0.0,05.06.6011,Wild
46.85736600000000,8.119063000000001,Turkey,,,0.0,,03.01.6044,Livestock
47.20774500000000,9.321816999999999,Eurasian Magpie,0.0,1.0,0.0,0.0,22.06.6210,Wild
46.82506800000000,7.429025000000000,Goose,0.0,1.0,0.0,0.0,11.07.6645,Livestock
47.06649700000000,8.474342000000000,House Sparrow,1.0,0.0,0.0,0.0,19.04.7172,Wild
47.231855000000003,7.155479000000000,Duck,0.0,0.0,0.0,1.0,20.06.7286,Livestock
46.04241500000000,10.3261720000000,Great Tit,1.0,0.0,0.0,0.0,13.04.7074,Wild
46.24252800000000,6.4772080000000001,Blackbird,0.0,0.0,1.0,0.0,06.11.6424,Wild
47.050632000000000,9.858416999999999,Barn Swallow,0.0,0.0,1.0,0.0,07.01.6234,Wild
47.29338000000000,7.548244000000000,Eurasian Magpie,0.0,0.0,0.0,1.0,06.04.6976,Wild
46.40486200000000,7.917468000000000,Goose,,,,,27.08.7403,Livestock
47.390954000000001,7.37543400000000,Chicken,0.0,1.0,0.0,0.0,09.08.7204,Livestock
47.80170300000000,5.960119000000000,Barn Swallow,,0.0,,0.0,12.01.6870,Wild
47.15454000000000,7.2730839999999999,European Robin,,0.0,0.0,0.0,24.03.6990,Wild
46.61752700000000,9.366597000000001,Eurasian Magpie,0.0,,,0.0,26.04.6755,Wild
47.01413000000000,8.180571000000000,Duck,,0.0,,,22.04.6542,Livestock
46.19922100000000,6.392376000000000,Chicken,0.0,0.0,0.0,1.0,10.07.6363,Livestock
46.06586700000000,8.013624000000000,Common Chaffinch,,0.0,0.0,0.0,17.12.6874,Wild
45.97749200000000,6.619694000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,25.06.7125,Wild
46.669995000000000,8.9760560000000,Duck,0.0,1.0,0.0,0.0,18.06.6722,Livestock
47.80353600000000,8.336439000000000,Goose,0.0,0.0,1.0,0.0,24.07.6280,Livestock
46.04533800000000,6.810369000000000,Great Tit,0.0,0.0,1.0,0.0,26.02.6339,Wild
47.33987700000000,6.714722000000000,Barn Swallow,0.0,1.0,0.0,0.0,31.01.7187,Wild
46.29563300000000,7.905856000000000,Turkey,0.0,1.0,0.0,0.0,11.08.6105,Livestock
47.17632600000000,8.702349000000000,Chicken,0.0,1.0,0.0,0.0,30.05.6615,Livestock
46.91733300000000,7.152393000000000,Barn Swallow,0.0,1.0,0.0,0.0,27.01.6085,Wild
47.58370000000000,9.369066999999999,Turkey,,,,,02.05.6338,Livestock
47.69121300000000,8.556680999999999,Chicken,0.0,0.0,1.0,0.0,03.07.6780,Livestock
47.316920000000003,8.802153000000001,Common Chaffinch,,0.0,0.0,0.0,29.03.6081,Wild
46.069479000000001,6.26455200000000,Turkey,0.0,0.0,1.0,0.0,20.12.6057,Livestock
47.73229900000000,7.45388800000000,Turkey,,,0.0,0.0,22.04.6191,Livestock
46.94488100000000,9.72689800000000,Turkey,,0.0,,,20.12.6057,Livestock
45.989266999999998,10.021554999999999,Barn Swallow,0.0,0.0,1.0,0.0,23.09.7001,Wild
47.23978400000000,7.523770000000000,European Robin,1.0,0.0,0.0,0.0,11.05.5970,Wild
47.54599300000000,7.5093120000000004,Barn Swallow,1.0,0.0,0.0,0.0,21.12.6923,Wild
47.60760100000000,5.981379000000000,Chicken,0.0,,,0.0,05.05.6387,Livestock
46.76856800000000,6.514939000000000,Goose,0.0,0.0,0.0,0.0,22.09.7352,Livestock
47.42865600000000,7.566943000000000,Goose,0.0,,,,20.04.7313,Livestock
46.20547900000000,8.039985000000000,Great Tit,1.0,0.0,0.0,0.0,28.05.7363,Wild
47.66927100000000,7.139885000000000,Eurasian Magpie,,0.0,,,26.01.5990,Wild
47.51607700000000,7.445691000000000,Blackbird,0.0,1.0,0.0,0.0,17.11.6010,Wild
46.003070999999998,6.745426000000000,Barn Swallow,0.0,0.0,0.0,1.0,19.10.6809,Wild
45.83754000000000,6.244581000000000,Goose,0.0,0.0,1.0,0.0,19.04.5978,Livestock
46.23125400000000,7.568733000000000,Chicken,1.0,0.0,0.0,0.0,05.09.6474,Livestock
46.35444000000000,9.947831000000001,Turkey,,,,,22.06.6187,Livestock
47.58107300000000,10.317964000000000,Turkey,0.0,0.0,1.0,0.0,02.07.6147,Livestock
46.7905860000000,8.931827000000000,Blackbird,0.0,0.0,,0.0,11.02.7078,Wild
46.69662900000000,6.366943000000000,Duck,,,0.0,0.0,29.07.6798,Livestock
47.38069900000000,6.2744989999999996,Duck,0.0,0.0,1.0,0.0,18.09.6998,Livestock
46.70703100000000,8.256496000000000,Blackbird,0.0,0.0,0.0,1.0,17.12.6733,Wild
45.9758560000000,8.1416990000000,Chicken,0.0,0.0,0.0,1.0,24.11.6928,Livestock
46.27705600000000,7.126898000000000,Duck,1.0,0.0,0.0,0.0,30.05.7248,Livestock
46.02520900000000,8.932221999999999,Eurasian Blue Tit,0.0,0.0,0.0,1.0,29.09.6748,Wild
47.523003000000003,9.447227000000000,Eurasian Magpie,1.0,0.0,0.0,0.0,28.04.6827,Wild
46.131349000000000,7.451557000000000,Turkey,0.0,0.0,0.0,1.0,02.02.6885,Livestock
46.317388999999999,9.371385000000000,Turkey,1.0,0.0,0.0,0.0,15.04.6093,Livestock
47.28290100000000,10.433398000000000,Blackbird,1.0,0.0,0.0,0.0,28.07.6703,Wild
46.05588800000000,10.459322999999999,Duck,0.0,1.0,0.0,0.0,24.01.6410,Livestock
46.27096800000000,10.214309000000000,Barn Swallow,0.0,0.0,1.0,0.0,06.03.6719,Wild
47.25919500000000,9.007364000000001,Blackbird,0.0,1.0,0.0,0.0,02.11.6631,Wild
46.69538400000000,10.359932000000001,Chicken,,,,0.0,19.03.6705,Livestock
46.15311800000000,8.944065999999999,Eurasian Blue Tit,0.0,0.0,,0.0,29.02.6552,Wild
47.527825999999997,7.528331000000000,Chicken,0.0,0.0,0.0,1.0,05.02.6793,Livestock
47.09130400000000,6.6626149999999997,Common Chaffinch,0.0,1.0,0.0,0.0,19.04.5978,Wild
46.72586400000000,10.40078300000000,House Sparrow,0.0,0.0,1.0,0.0,06.01.7310,Wild
47.79157700000000,9.853744000000001,House Sparrow,0.0,0.0,1.0,0.0,02.12.6278,Wild
46.82918800000000,9.452310000000001,Goose,1.0,0.0,0.0,0.0,16.05.6957,Livestock
47.08298200000000,8.45028400000000,House Sparrow,0.0,,0.0,0.0,18.05.6022,Wild
47.60872700000000,6.533541000000000,Blackbird,0.0,1.0,0.0,0.0,22.01.7368,Wild
46.75422500000000,10.337980000000000,Duck,0.0,1.0,0.0,0.0,15.10.6970,Livestock
46.48719700000000,9.303141999999999,Goose,,,,0.0,04.09.7222,Livestock
47.140971999999998,6.977470000000000,Chicken,1.0,0.0,0.0,0.0,15.04.6818,Livestock
46.779353000000000,8.181724000000001,Goose,0.0,0.0,1.0,0.0,12.03.7309,Livestock
47.44639300000000,9.140541000000001,Great Tit,0.0,0.0,,0.0,06.03.7211,Wild
47.31768900000000,9.846263000000000,Duck,,0.0,,,07.04.6110,Livestock
46.296748999999998,8.893540000000000,Turkey,0.0,0.0,0.0,1.0,17.11.6712,Livestock
47.447358999999999,6.151218000000000,Common Chaffinch,,,,0.0,01.05.7227,Wild
47.57982800000000,7.524830000000000,Duck,,,0.0,0.0,01.01.6464,Livestock
46.9891510000000,9.633908000000000,Duck,0.0,1.0,0.0,0.0,10.11.6801,Livestock
47.16320800000000,9.903677999999999,Turkey,0.0,0.0,1.0,0.0,02.03.6155,Livestock
46.02684800000000,9.430878000000000,Turkey,0.0,0.0,1.0,0.0,24.12.7136,Livestock
46.91678100000000,7.07227200000000,Common Chaffinch,0.0,1.0,0.0,0.0,15.08.6318,Wild
46.283897000000003,8.528670000000000,European Robin,1.0,0.0,0.0,0.0,06.03.5994,Wild
45.82566100000000,10.222004999999999,Chicken,0.0,1.0,0.0,0.0,29.11.7095,Livestock
47.69360500000000,6.254216000000000,Blackbird,,,,,11.08.7322,Wild
46.243481000000003,6.96112900000000,Chicken,0.0,0.0,1.0,0.0,26.11.6157,Livestock
45.83625700000000,7.735422000000000,Goose,0.0,0.0,1.0,0.0,27.12.6506,Livestock
46.76979700000000,8.628147000000000,Turkey,1.0,0.0,0.0,0.0,27.09.6653,Livestock
47.115572999999998,6.105106000000000,Duck,0.0,0.0,0.0,1.0,29.03.6806,Livestock
46.443123000000000,5.994652000000000,Goose,,,,,31.05.7435,Livestock
47.249679999999998,7.630855000000000,Goose,0.0,,0.0,0.0,01.10.6820,Livestock
47.07364400000000,6.609346000000000,Turkey,0.0,0.0,1.0,0.0,14.07.6530,Livestock
47.32880500000000,8.592703000000000,Turkey,0.0,0.0,1.0,0.0,29.06.6075,Livestock
47.42163000000000,7.921540000000000,Goose,0.0,0.0,0.0,1.0,22.04.6214,Livestock
47.00987900000000,7.925745000000000,Duck,0.0,0.0,1.0,0.0,08.01.6211,Livestock
45.934187999999999,8.724351000000000,Eurasian Blue Tit,0.0,0.0,1.0,0.0,07.12.7147,Wild
46.70704300000000,7.696614000000000,Eurasian Magpie,0.0,,0.0,,20.08.7305,Wild
46.05465700000000,9.508888000000001,Chicken,0.0,0.0,0.0,1.0,26.09.6207,Livestock
46.09137400000000,10.337073000000000,Goose,,0.0,0.0,0.0,24.01.6246,Livestock
46.16323400000000,9.717625999999999,Blackbird,0.0,1.0,0.0,0.0,20.03.6121,Wild
46.5568930000000,9.737705000000000,Great Tit,1.0,0.0,0.0,0.0,29.03.6104,Wild
47.56271200000000,7.4823389999999996,Common Chaffinch,,0.0,,,07.01.6398,Wild
46.74603900000000,9.378733000000000,Duck,0.0,0.0,1.0,0.0,29.12.6601,Livestock
47.540843000000002,9.383203000000000,Blackbird,0.0,0.0,0.0,1.0,02.07.6147,Wild
47.17551000000000,6.671963000000000,Chicken,0.0,0.0,0.0,1.0,15.04.7005,Livestock
47.167826000000,9.50776300000000,Duck,0.0,1.0,0.0,0.0,31.12.6509,Livestock
46.15508900000000,9.883194000000000,Barn Swallow,0.0,,0.0,0.0,05.05.6528,Wild
47.057594000000002,7.405645000000000,Goose,,0.0,0.0,,14.11.7178,Livestock
47.277957000000001,6.650529000000000,Duck,0.0,1.0,0.0,0.0,05.06.6526,Livestock
